PlayerID,Season,Year,Name,Nickname,Team,PrimaryPosition,SecondaryPosition,Bats,Throws,Age,Height,Weight,OVR,Potential,ContactL,ContactR,PowerL,PowerR,Vision,Discipline,PlateVision,PlatePatience,Bunting,DragBunting,Durability,ClutchHitting,Speed,Stealing,BRAggression,Fielding,Reaction,ArmStrength,ArmAccuracy,Composure,PullPct,CenterPct,OppoPct,GBPct,LDPct,FBPct,SwingPct,HotZone,ColdZone,BattingStance,Quirks,Flaw,NotableTrait,G,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR,W,L,ERA,WHIP,P_GP,GS,IP,H_Allowed,ER,K_Pitched,BB_Allowed,HR_Allowed,SV,HLD,BS,CG,SHO,PO,A,E,FPCT,DP,Awards,MLBRecord,SeasonNote,TeamWL,TeamRecord,Pitch1Type,Pitch1MPH,Pitch1Velo,Pitch1Ctrl,Pitch1Break,Pitch2Type,Pitch2MPH,Pitch2Velo,Pitch2Ctrl,Pitch2Break,Pitch3Type,Pitch3MPH,Pitch3Velo,Pitch3Ctrl,Pitch3Break,Pitch4Type,Pitch4MPH,Pitch4Velo,Pitch4Ctrl,Pitch4Break,TeamRecordBroken
P006,13,2038,Marcus,Marquis,Red Sox,CF,,R,R,34,5'11,175,89,90,63,74,60,73,81,80,81,75,61,66,82,97,70,61,51,82,84,79,78,93,40.0,40.0,20.0,40.0,40.0,20.0,50.0,Middle-Middle,Familiar Pitchers,Textbook Square,"Cool Customer,Quick Learner,Late Bloomer,Clutch Hitter",Refuses scouting reports,Calm lazy genius,150,642,575,92,159,31,3.1,33,92,66,84,33,6,0.275,0.351,0.514,0.865,6.1,0,0,0.0,0.0,0,141,0.0,0,0,0,0,0,0,0,0,0,0,297,11,4.0,0.987,2.0,World Series;All-Star;Gold Glove CF,Oldest Player with a 30/30 Season (age 34),Fourth ring; 200 hits and a Gold Glove.,101-61,AL Pennant; WORLD SERIES CHAMPIONS (4th); end of dynasty core era,,,,,,,,,,,,,,,,,,,,,
P006,14,2039,Marcus,Marquis,Red Sox,CF,,R,R,35,5'11,175,89,90,63,74,60,73,81,80,81,75,61,66,82,97,70,61,51,82,84,79,78,93,40.0,40.0,20.0,40.0,40.0,20.0,50.0,Middle-Middle,Familiar Pitchers,Textbook Square,"Cool Customer,Quick Learner,Late Bloomer,Clutch Hitter",Refuses scouting reports,Calm lazy genius,159,668,602,89,157,30,2.3,31,89,66,93,29,8,0.26,0.333,0.47,0.803,5.0,0,0,0.0,0.0,0,123,0.0,0,0,0,0,0,0,0,0,0,0,309,10,6.0,0.983,2.0,All-Star;Gold Glove CF,,Hit his 400th career HR — Hall of Fame chatter ramps up.,88-74,Missed playoffs for first time since 2027,,,,,,,,,,,,,,,,,,,,,
P006,15,2040,Marcus,Marquis,Red Sox,CF,,R,R,36,5'11,175,89,90,63,74,60,73,81,80,81,75,61,66,82,97,70,61,51,82,84,79,78,93,40.0,40.0,20.0,40.0,40.0,20.0,50.0,Middle-Middle,Familiar Pitchers,Textbook Square,"Cool Customer,Quick Learner,Late Bloomer,Clutch Hitter",Refuses scouting reports,Calm lazy genius,156,645,584,79,145,25,2.3,25,79,61,93,21,7,0.247,0.318,0.43,0.748,3.9,0,0,0.0,0.0,0,123,0.0,0,0,0,0,0,0,0,0,0,0,298,9,7.0,0.978,2.0,,,9th All-Star; still elite range in CF.,84-78,Missed playoffs; began transition phase,,,,,,,,,,,,,,,,,,,,,
P006,16,2041,Marcus,Marquis,Red Sox,CF,,R,R,37,5'11,175,89,90,63,74,60,73,81,80,81,75,61,66,82,97,70,61,51,82,84,79,78,93,40.0,40.0,20.0,40.0,40.0,20.0,50.0,Middle-Middle,Familiar Pitchers,Textbook Square,"Cool Customer,Quick Learner,Late Bloomer,Clutch Hitter",Refuses scouting reports,Calm lazy genius,158,639,584,72,137,23,1.2,23,72,56,100,15,6,0.236,0.303,0.397,0.7,2.8,0,0,0.0,0.0,0,99,0.0,0,0,0,0,0,0,0,0,0,0,293,9,9.0,0.971,1.0,,,Bat picked up his glove — 33 HR with declining range.,79-83,First losing season since 2026,,,,,,,,,,,,,,,,,,,,,
P006,17,2042,Marcus,Marquis,Red Sox,CF,,R,R,38,5'11,175,89,90,63,74,60,73,81,80,81,75,61,66,82,97,70,61,51,82,84,79,78,93,40.0,40.0,20.0,40.0,40.0,20.0,50.0,Middle-Middle,Familiar Pitchers,Textbook Square,"Cool Customer,Quick Learner,Late Bloomer,Clutch Hitter",Refuses scouting reports,Calm lazy genius,148,581,531,61,120,19,1.3,19,61,49,99,11,6,0.227,0.292,0.376,0.669,1.9,0,0,0.0,0.0,0,100,0.0,0,0,0,0,0,0,0,0,0,0,267,9,10.0,0.966,1.0,,,Mostly CF; some games in RF to keep him fresh.,76-86,Rebuild — final season for several core veterans,,,,,,,,,,,,,,,,,,,,,
P006,18,2043,Marcus,Marquis,Red Sox,CF,,R,R,39,5'11,175,89,90,63,74,60,73,81,80,81,75,61,66,82,97,70,61,51,82,84,79,78,93,40.0,40.0,20.0,40.0,40.0,20.0,50.0,Middle-Middle,Familiar Pitchers,Textbook Square,"Cool Customer,Quick Learner,Late Bloomer,Clutch Hitter",Refuses scouting reports,Calm lazy genius,152,575,528,54,115,18,0.0,16,54,47,115,7,6,0.219,0.283,0.346,0.629,0.3,0,0,0.0,0.0,0,99,0.0,0,0,0,0,0,0,0,0,0,0,267,7,11.0,0.962,2.0,Retired;Final Season;First Ballot Hall of Fame,,Final year — retired the inner-circle franchise great.,72-90,Farewell year for the championship core — all 11 originals retired together,,,,,,,,,,,,,,,,,,,,,"Franchise Career Hits Record (2,622); 3-Time Team MVP"
P007,1,2026,Ian,,Red Sox,SP,,R,R,21,5'10,165,96,92,65,65,68,68,72,68,70,65,40,30,83,72,78,70,75,60,68,70,68,55,50.0,30.0,20.0,35.0,35.0,30.0,65.0,Middle-Middle,Up and In,Cross-Fire Delivery,"Outlier (velo),Fireballer,Hot Head,Five Tool,Workhorse",Compete Mode Tilt - 1ER drops 12pts,Weirdly good at random things,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.1,11,12,3.31,1.26,0,33,184.2,163,68,214,70,14,0,0,0,1,1,14,9,1.0,0.958,0.0,Led in Strikeouts,,Ace rookie campaign — led the league in strikeouts (214).,75-87,Rebuilding year — finished 4th in AL East,4-Seam Fastball,99.0,99.0,95.0,60.0,Slider,88.0,95.0,92.0,85.0,Curveball,80.0,88.0,90.0,95.0,Changeup,85.0,90.0,88.0,75.0,
P007,2,2027,Ian,,Red Sox,SP,,R,R,21,5'10,165,92,92,65,65,68,68,72,68,70,65,40,30,83,72,78,70,75,60,68,70,68,55,50.0,30.0,20.0,35.0,35.0,30.0,65.0,Middle-Middle,Up and In,Cross-Fire Delivery,"Outlier (velo),Fireballer,Hot Head,Five Tool,Workhorse",Compete Mode Tilt - 1ER drops 12pts,Weirdly good at random things,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.1,11,10,3.27,1.22,0,34,184.2,162,67,200,62,19,0,0,0,1,1,8,14,1.0,1.0,0.0,All-Star,,All-Star follow-up: another 200 K season.,84-78,First winning season since 2023; missed Wild Card,4-Seam Fastball,99.0,99.0,95.0,60.0,Slider,88.0,95.0,92.0,85.0,Curveball,80.0,88.0,90.0,95.0,Changeup,85.0,90.0,88.0,75.0,
P007,3,2028,Ian,,Red Sox,SP,,R,R,21,5'10,165,99,92,65,65,68,68,72,68,70,65,40,30,83,72,78,70,75,60,68,70,68,55,50.0,30.0,20.0,35.0,35.0,30.0,65.0,Middle-Middle,Up and In,Cross-Fire Delivery,"Outlier (velo),Fireballer,Hot Head,Five Tool,Workhorse",Compete Mode Tilt - 1ER drops 12pts,Weirdly good at random things,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8.2,20,2,1.78,0.71,0,33,207.1,109,41,307,39,17,0,0,0,2,1,8,9,1.0,1.0,0.0,Cy Young;MVP;All-Star;Led in ERA;Led in Strikeouts;Led in Winning percentage;No Hitter,,"Cy Young + MVP + No-Hitter: 20-2, 1.78 ERA, 307 K's.",92-70,AL East Division Title; lost in ALDS,4-Seam Fastball,99.0,99.0,95.0,60.0,Slider,88.0,95.0,92.0,85.0,Curveball,80.0,88.0,90.0,95.0,Changeup,85.0,90.0,88.0,75.0,
P007,4,2029,Ian,,Red Sox,SP,,R,R,21,5'10,165,99,92,65,65,68,68,72,68,70,65,40,30,83,72,78,70,75,60,68,70,68,55,50.0,30.0,20.0,35.0,35.0,30.0,65.0,Middle-Middle,Up and In,Cross-Fire Delivery,"Outlier (velo),Fireballer,Hot Head,Five Tool,Workhorse",Compete Mode Tilt - 1ER drops 12pts,Weirdly good at random things,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.9,13,5,3.21,1.32,0,33,171.0,161,61,204,64,19,0,0,0,0,0,15,6,1.0,1.0,0.0,World Series;Led in Strikeouts,,First ring; led league in K's again (204).,98-64,AL Pennant; WORLD SERIES CHAMPIONS (1st),4-Seam Fastball,99.0,99.0,95.0,60.0,Slider,88.0,95.0,92.0,85.0,Curveball,80.0,88.0,90.0,95.0,Changeup,85.0,90.0,88.0,75.0,
P007,5,2030,Ian,,Red Sox,SP,,R,R,25,5'10,165,99,92,65,65,68,68,72,68,70,65,40,30,83,72,78,70,75,60,68,70,68,55,50.0,30.0,20.0,35.0,35.0,30.0,65.0,Middle-Middle,Up and In,Cross-Fire Delivery,"Outlier (velo),Fireballer,Hot Head,Five Tool,Workhorse",Compete Mode Tilt - 1ER drops 12pts,Weirdly good at random things,33,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,9.0,17,6,2.45,0.98,0,33,212.0,148,58,258,48,15,0,0,0,2,1,12,18,1.0,0.968,0.0,All-Star;Led in Strikeouts;Cy Young,,"First ring; first Cy Young — 22-W, 2.18 ERA, led in K's (304).",95-67,AL East Title; lost in ALCS,4-Seam Fastball,99.0,99.0,95.0,60.0,Slider,88.0,95.0,92.0,85.0,Curveball,80.0,88.0,90.0,95.0,Changeup,85.0,90.0,88.0,75.0,
P007,6,2031,Ian,,Red Sox,SP,,R,R,26,5'10,165,99,92,65,65,68,68,72,68,70,65,40,30,83,72,78,70,75,60,68,70,68,55,50.0,30.0,20.0,35.0,35.0,30.0,65.0,Middle-Middle,Up and In,Cross-Fire Delivery,"Outlier (velo),Fireballer,Hot Head,Five Tool,Workhorse",Compete Mode Tilt - 1ER drops 12pts,Weirdly good at random things,33,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,9.0,19,4,2.18,0.92,0,33,218.1,141,53,275,42,12,0,0,0,3,2,10,22,0.0,1.0,0.0,Cy Young;All-Star;Led in Wins;Led in ERA;Led in Strikeouts,,"Second straight Cy Young; 25 wins, 320 K's.",96-66,AL East Title; lost in ALDS,4-Seam Fastball,99.0,99.0,95.0,60.0,Slider,88.0,95.0,92.0,85.0,Curveball,80.0,88.0,90.0,95.0,Changeup,85.0,90.0,88.0,75.0,
P007,7,2032,Ian,,Red Sox,SP,,R,R,27,5'10,165,99,92,65,65,68,68,72,68,70,65,40,30,83,72,78,70,75,60,68,70,68,55,50.0,30.0,20.0,35.0,35.0,30.0,65.0,Middle-Middle,Up and In,Cross-Fire Delivery,"Outlier (velo),Fireballer,Hot Head,Five Tool,Workhorse",Compete Mode Tilt - 1ER drops 12pts,Weirdly good at random things,33,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,9.0,21,3,2.05,0.88,0,33,222.0,138,51,288,38,11,0,0,0,4,2,11,24,0.0,1.0,0.0,World Series;Cy Young;All-Star;Led in Wins;Led in ERA;Led in Strikeouts,,Second ring; another Cy Young — first 30+ K-per-9 season.,102-60,AL Pennant; WORLD SERIES CHAMPIONS (2nd); 100-win season,4-Seam Fastball,99.0,99.0,95.0,60.0,Slider,88.0,95.0,92.0,85.0,Curveball,80.0,88.0,90.0,95.0,Changeup,85.0,90.0,88.0,75.0,
P007,8,2033,Ian,,Red Sox,SP,,R,R,28,5'10,165,99,92,65,65,68,68,72,68,70,65,40,30,83,72,78,70,75,60,68,70,68,55,50.0,30.0,20.0,35.0,35.0,30.0,65.0,Middle-Middle,Up and In,Cross-Fire Delivery,"Outlier (velo),Fireballer,Hot Head,Five Tool,Workhorse",Compete Mode Tilt - 1ER drops 12pts,Weirdly good at random things,33,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,9.0,18,5,2.25,0.92,0,33,218.0,142,55,295,42,12,0,0,0,3,1,10,22,0.0,1.0,0.0,All-Star;Led in Strikeouts;Cy Young,,Threw the first no-hitter in franchise history.,104-58,Set franchise record for runs scored (912),4-Seam Fastball,99.0,99.0,95.0,60.0,Slider,88.0,95.0,92.0,85.0,Curveball,80.0,88.0,90.0,95.0,Changeup,85.0,90.0,88.0,75.0,
P007,9,2034,Ian,,Red Sox,SP,,R,R,29,5'10,165,99,92,65,65,68,68,72,68,70,65,40,30,83,72,78,70,75,60,68,70,68,55,50.0,30.0,20.0,35.0,35.0,30.0,65.0,Middle-Middle,Up and In,Cross-Fire Delivery,"Outlier (velo),Fireballer,Hot Head,Five Tool,Workhorse",Compete Mode Tilt - 1ER drops 12pts,Weirdly good at random things,33,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,9.0,20,4,2.1,0.88,0,33,224.1,138,52,312,38,11,0,0,0,4,2,12,24,1.0,0.973,0.0,Cy Young;All-Star;Led in Wins;Led in ERA;Led in Strikeouts,,Fourth Cy Young; 350 K's — best fastball in baseball.,108-54,Franchise record 108 wins; lost in ALCS,4-Seam Fastball,99.0,99.0,95.0,60.0,Slider,88.0,95.0,92.0,85.0,Curveball,80.0,88.0,90.0,95.0,Changeup,85.0,90.0,88.0,75.0,
P007,10,2035,Ian,,Red Sox,SP,,R,R,30,5'10,165,99,92,65,65,68,68,72,68,70,65,40,30,83,72,78,70,75,60,68,70,68,55,50.0,30.0,20.0,35.0,35.0,30.0,65.0,Middle-Middle,Up and In,Cross-Fire Delivery,"Outlier (velo),Fireballer,Hot Head,Five Tool,Workhorse",Compete Mode Tilt - 1ER drops 12pts,Weirdly good at random things,33,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,9.0,22,3,1.95,0.85,0,33,230.0,132,50,348,36,10,0,0,0,4,2,11,26,0.0,1.0,0.0,World Series;Cy Young;All-Star;Led in Wins;Led in ERA;Led in Strikeouts,,Third ring; fifth Cy Young — pitcher MVP candidate.,111-51,AL Pennant; WORLD SERIES CHAMPIONS (3rd); franchise record 111 wins,4-Seam Fastball,99.0,99.0,95.0,60.0,Slider,88.0,95.0,92.0,85.0,Curveball,80.0,88.0,90.0,95.0,Changeup,85.0,90.0,88.0,75.0,
P007,11,2036,Ian,,Red Sox,SP,,R,R,31,5'10,165,99,92,65,65,68,68,72,68,70,65,40,30,83,72,78,70,75,60,68,70,68,55,50.0,30.0,20.0,35.0,35.0,30.0,65.0,Middle-Middle,Up and In,Cross-Fire Delivery,"Outlier (velo),Fireballer,Hot Head,Five Tool,Workhorse",Compete Mode Tilt - 1ER drops 12pts,Weirdly good at random things,33,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,9.0,19,5,2.18,0.91,0,33,222.0,140,54,388,32,12,0,0,0,3,2,10,22,0.0,1.0,0.0,Cy Young;All-Star;Led in Strikeouts;Led in ERA,MLB Modern-Era Single-Season Strikeouts Record (388),Set the modern strikeout record at 388 — sixth Cy Young.,99-63,"Set franchise pitching strikeout record (1,654); lost in ALCS",4-Seam Fastball,99.0,99.0,95.0,60.0,Slider,88.0,95.0,92.0,85.0,Curveball,80.0,88.0,90.0,95.0,Changeup,85.0,90.0,88.0,75.0,
P007,12,2037,Ian,,Red Sox,SP,,R,R,32,5'10,165,99,92,65,65,68,68,72,68,70,65,40,30,83,72,78,70,75,60,68,70,68,55,50.0,30.0,20.0,35.0,35.0,30.0,65.0,Middle-Middle,Up and In,Cross-Fire Delivery,"Outlier (velo),Fireballer,Hot Head,Five Tool,Workhorse",Compete Mode Tilt - 1ER drops 12pts,Weirdly good at random things,33,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,9.0,17,6,2.45,0.96,0,33,212.0,152,58,310,42,14,0,0,0,2,1,9,20,1.0,0.967,0.0,All-Star;Led in Strikeouts;Cy Young,,"Reached 2,500 career K's — sixth-ever to do it that fast.",95-67,AL East Title; lost in ALDS,4-Seam Fastball,99.0,99.0,95.0,60.0,Slider,88.0,95.0,92.0,85.0,Curveball,80.0,88.0,90.0,95.0,Changeup,85.0,90.0,88.0,75.0,
P007,13,2038,Ian,,Red Sox,SP,,R,R,33,5'10,165,99,92,65,65,68,68,72,68,70,65,40,30,83,72,78,70,75,60,68,70,68,55,50.0,30.0,20.0,35.0,35.0,30.0,65.0,Middle-Middle,Up and In,Cross-Fire Delivery,"Outlier (velo),Fireballer,Hot Head,Five Tool,Workhorse",Compete Mode Tilt - 1ER drops 12pts,Weirdly good at random things,33,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8.8,16,7,2.68,1.02,0,33,204.4,167,61,278,47,16,0,0,0,1,1,8,19,1.0,0.964,0.0,World Series;All-Star,,Fourth ring; another 250-K year despite a 3.50 ERA.,101-61,AL Pennant; WORLD SERIES CHAMPIONS (4th); end of dynasty core era,4-Seam Fastball,99.0,99.0,95.0,60.0,Slider,88.0,95.0,92.0,85.0,Curveball,80.0,88.0,90.0,95.0,Changeup,85.0,90.0,88.0,75.0,
P007,14,2039,Ian,,Red Sox,SP,,R,R,34,5'10,165,99,92,65,65,68,68,72,68,70,65,40,30,83,72,78,70,75,60,68,70,68,55,50.0,30.0,20.0,35.0,35.0,30.0,65.0,Middle-Middle,Up and In,Cross-Fire Delivery,"Outlier (velo),Fireballer,Hot Head,Five Tool,Workhorse",Compete Mode Tilt - 1ER drops 12pts,Weirdly good at random things,33,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,9.4,15,10,3.05,1.12,0,33,198.0,185,67,242,57,21,0,0,0,0,0,7,15,1.0,0.952,0.0,All-Star,,"Reached 3,000 career strikeouts — eighth-ever to do it.",88-74,Missed playoffs for first time since 2027,4-Seam Fastball,99.0,99.0,95.0,60.0,Slider,88.0,95.0,92.0,85.0,Curveball,80.0,88.0,90.0,95.0,Changeup,85.0,90.0,88.0,75.0,
P007,15,2040,Ian,,Red Sox,SP,,R,R,35,5'10,165,99,92,65,65,68,68,72,68,70,65,40,30,83,72,78,70,75,60,68,70,68,55,50.0,30.0,20.0,35.0,35.0,30.0,65.0,Middle-Middle,Up and In,Cross-Fire Delivery,"Outlier (velo),Fireballer,Hot Head,Five Tool,Workhorse",Compete Mode Tilt - 1ER drops 12pts,Weirdly good at random things,33,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7.1,14,12,3.42,1.18,0,33,190.9,194,73,222,66,26,0,0,0,0,0,5,14,1.0,0.941,0.0,3000th Career Strikeout;All-Star,"8th Pitcher to 3,000 Career Strikeouts",Seventh Cy Young at age 35 — won 21 games.,84-78,Missed playoffs; began transition phase,4-Seam Fastball,99.0,99.0,95.0,60.0,Slider,88.0,95.0,92.0,85.0,Curveball,80.0,88.0,90.0,95.0,Changeup,85.0,90.0,88.0,75.0,
P007,16,2041,Ian,,Red Sox,SP,,R,R,36,5'10,165,99,92,65,65,68,68,72,68,70,65,40,30,83,72,78,70,75,60,68,70,68,55,50.0,30.0,20.0,35.0,35.0,30.0,65.0,Middle-Middle,Up and In,Cross-Fire Delivery,"Outlier (velo),Fireballer,Hot Head,Five Tool,Workhorse",Compete Mode Tilt - 1ER drops 12pts,Weirdly good at random things,33,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.4,11,15,3.95,1.28,0,33,178.8,199,78,195,69,29,0,0,0,0,0,4,12,1.0,0.923,0.0,,,Eighth Cy Young; absolute master of the mound.,79-83,First losing season since 2026,4-Seam Fastball,99.0,99.0,95.0,60.0,Slider,88.0,95.0,92.0,85.0,Curveball,80.0,88.0,90.0,95.0,Changeup,85.0,90.0,88.0,75.0,
P007,17,2042,Ian,,Red Sox,SP,,R,R,37,5'10,165,99,92,65,65,68,68,72,68,70,65,40,30,83,72,78,70,75,60,68,70,68,55,50.0,30.0,20.0,35.0,35.0,30.0,65.0,Middle-Middle,Up and In,Cross-Fire Delivery,"Outlier (velo),Fireballer,Hot Head,Five Tool,Workhorse",Compete Mode Tilt - 1ER drops 12pts,Weirdly good at random things,33,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,9,16,4.32,1.35,0,33,168.7,192,81,174,70,29,0,0,0,0,0,4,11,2.0,0.889,0.0,,,First losing record of his career (12-15) but still K leader.,76-86,Rebuild — final season for several core veterans,4-Seam Fastball,99.0,99.0,95.0,60.0,Slider,88.0,95.0,92.0,85.0,Curveball,80.0,88.0,90.0,95.0,Changeup,85.0,90.0,88.0,75.0,
P007,18,2043,Ian,,Red Sox,SP,,R,R,38,5'10,165,99,92,65,65,68,68,72,68,70,65,40,30,83,72,78,70,75,60,68,70,68,55,50.0,30.0,20.0,35.0,35.0,30.0,65.0,Middle-Middle,Up and In,Cross-Fire Delivery,"Outlier (velo),Fireballer,Hot Head,Five Tool,Workhorse",Compete Mode Tilt - 1ER drops 12pts,Weirdly good at random things,28,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-2.3,10,14,4.85,1.42,63,28,192.5,238,105,147,98,38,0,0,0,0,0,4,14,4.0,0.833,0.0,Retired;Final Season;First Ballot Hall of Fame,,"Farewell tour — retired with 4,356 career K's, first-ballot HoFer.",72-90,Farewell year for the championship core — all 11 originals retired together,4-Seam Fastball,99.0,99.0,95.0,60.0,Slider,88.0,95.0,92.0,85.0,Curveball,80.0,88.0,90.0,95.0,Changeup,85.0,90.0,88.0,75.0,"Franchise Career Strikeouts (4,356); 8 Cy Youngs; First No-Hitter"
P008,1,2026,Griffin,,Red Sox,LF,CF,R,R,22,6'1,185,72,86,75,88,70,87,91,60,94,50,40,30,72,65,55,40,30,42,50,75,55,60,55.0,30.0,15.0,25.0,35.0,40.0,65.0,Any Fastball,Any Breaking Ball,Slight Crouch Still,"Outlier (vision),Bomber,One Trick Pony,Lazy,Fastball Hunter",Osu Brain - locks only on FB,Only plays osu,103,420,389,45,100,21,1.0,20,52,28,52,6,0,0.257,0.309,0.47,0.779,-0.4,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,200,5,10.0,0.953,18.0,,,Rookie year: 20 HR power but defense dragged WAR down.,75-87,Rebuilding year — finished 4th in AL East,,,,,,,,,,,,,,,,,,,,,
P008,2,2027,Griffin,,Red Sox,LF,CF,R,R,22,6'1,185,85,86,69,88,70,87,93,51,93,50,40,31,74,66,53,35,29,45,50,76,55,60,55.0,30.0,15.0,25.0,35.0,40.0,65.0,Any Fastball,Any Breaking Ball,Slight Crouch Still,"Outlier (vision),Bomber,One Trick Pony,Lazy,Fastball Hunter",Osu Brain - locks only on FB,Only plays osu,135,579,530,67,135,32,2.0,29,74,46,69,2,2,0.255,0.318,0.487,0.805,-0.2,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,268,8,12.0,0.958,13.0,,,"Full season: 29 HR, still sub-replacement WAR.",84-78,First winning season since 2023; missed Wild Card,,,,,,,,,,,,,,,,,,,,,
P008,3,2028,Griffin,,Red Sox,LF,CF,R,R,22,6'1,185,85,86,69,88,70,87,93,51,93,50,40,31,74,66,53,35,29,45,50,76,55,60,55.0,30.0,15.0,25.0,35.0,40.0,65.0,Any Fastball,Any Breaking Ball,Slight Crouch Still,"Outlier (vision),Bomber,One Trick Pony,Lazy,Fastball Hunter",Osu Brain - locks only on FB,Only plays osu,131,557,505,72,143,27,0.0,34,85,49,62,4,6,0.283,0.349,0.539,0.888,2.3,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,250,9,8.0,0.87,20.0,,,"First positive WAR season — 34 HR, .888 OPS.",92-70,AL East Division Title; lost in ALDS,,,,,,,,,,,,,,,,,,,,,
P008,4,2029,Griffin,,Red Sox,LF,CF,R,R,22,6'1,185,85,86,69,88,70,87,93,51,93,50,40,31,74,66,53,35,29,45,50,76,55,60,55.0,30.0,15.0,25.0,35.0,40.0,65.0,Any Fastball,Any Breaking Ball,Slight Crouch Still,"Outlier (vision),Bomber,One Trick Pony,Lazy,Fastball Hunter",Osu Brain - locks only on FB,Only plays osu,139,581,532,80,159,26,1.0,38,91,58,71,12,1,0.299,0.357,0.566,0.923,3.8,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,238,7,7.0,0.972,22.0,World Series;World Series MVP;All-Star,,World Series MVP and All-Star — career-year 38 HR.,98-64,AL Pennant; WORLD SERIES CHAMPIONS (1st),,,,,,,,,,,,,,,,,,,,,
P008,5,2030,Griffin,,Red Sox,LF,CF,R,R,26,6'1,185,85,86,69,88,70,87,93,51,93,50,40,31,74,66,53,35,29,45,50,76,55,60,55.0,30.0,15.0,25.0,35.0,40.0,65.0,Any Fastball,Any Breaking Ball,Slight Crouch Still,"Outlier (vision),Bomber,One Trick Pony,Lazy,Fastball Hunter",Osu Brain - locks only on FB,Only plays osu,142,580,529,83,148,28,1.0,36,86,51,73,8,4,0.28,0.343,0.535,0.878,3.4,0,0,0.0,0.0,0,136,0.0,0,0,0,0,0,0,0,0,0,0,240,8,8.0,0.969,2.0,All-Star;Silver Slugger LF,,First ring; 38-HR season — pure fastball hunter LF.,95-67,AL East Title; lost in ALCS,,,,,,,,,,,,,,,,,,,,,
P008,6,2031,Griffin,,Red Sox,LF,CF,R,R,27,6'1,185,85,86,69,88,70,87,93,51,93,50,40,31,74,66,53,35,29,45,50,76,55,60,55.0,30.0,15.0,25.0,35.0,40.0,65.0,Any Fastball,Any Breaking Ball,Slight Crouch Still,"Outlier (vision),Bomber,One Trick Pony,Lazy,Fastball Hunter",Osu Brain - locks only on FB,Only plays osu,145,595,545,82,151,27,0.0,34,86,50,75,6,3,0.278,0.339,0.519,0.859,3.0,0,0,0.0,0.0,0,135,0.0,0,0,0,0,0,0,0,0,0,0,244,6,11.0,0.96,1.0,All-Star,,"Second ring; first Silver Slugger LF, 42 HR.",96-66,AL East Title; lost in ALDS,,,,,,,,,,,,,,,,,,,,,
P008,7,2032,Griffin,,Red Sox,LF,CF,R,R,28,6'1,185,85,86,69,88,70,87,93,51,93,50,40,31,74,66,53,35,29,45,50,76,55,60,55.0,30.0,15.0,25.0,35.0,40.0,65.0,Any Fastball,Any Breaking Ball,Slight Crouch Still,"Outlier (vision),Bomber,One Trick Pony,Lazy,Fastball Hunter",Osu Brain - locks only on FB,Only plays osu,146,603,547,91,156,29,1.0,39,99,55,72,8,3,0.286,0.352,0.556,0.908,3.8,0,0,0.0,0.0,0,135,0.0,0,0,0,0,0,0,0,0,0,0,255,8,7.0,0.973,2.0,World Series;All-Star;Silver Slugger LF,,Hit 45 HR — only swings at fastballs and crushes them.,102-60,AL Pennant; WORLD SERIES CHAMPIONS (2nd); 100-win season,,,,,,,,,,,,,,,,,,,,,
